pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
FF,2020-08-28,88.1,2.32,5.86,Hyun Jin Ryu,642162,547943,null,ball,,,,,11,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,0.7,0.8,-0.59,4.13,null,null,null,0,5,Top,null,null,,,643376,,null,-8.417135619,-128.1849713,0.132891537,8.850317243,23.72504735,-23.25350601,3.1,1.59,null,null,null,88.5,1856,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.18,null,null,null,null,null,null,null,33,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard
CH,2020-08-28,79.6,2.62,5.67,Hyun Jin Ryu,663624,547943,field_out,hit_into_play,,,,,14,"Ryan Mountcastle grounds out, shortstop Joe Panik to first baseman Vladimir Guerrero Jr. ",R,R,L,TOR,BAL,X,6,ground_ball,0,2,2020,1.1,0.3,1.23,1.51,null,null,578428,2,4,Top,116.36,173.36,,,643376,,null,-5.162111935,-115.7538343,-2.934113759,11.06273119,22.15452528,-29.06501376,3.49,1.6,9,68,-12,79.7,1419,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.03,0.079,0.071,0,1,0,0,2,26,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,80.9,2.47,5.73,Hyun Jin Ryu,663624,547943,null,swinging_strike,,,,,13,null,R,R,L,TOR,BAL,S,null,null,0,1,2020,1.1,0.2,-0.14,1.02,null,null,578428,2,4,Top,null,null,,,643376,,null,-8.029087216,-117.4614863,-4.280602124,12.05262642,23.08762481,-29.35489854,3.49,1.6,null,null,null,81.1,1508,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.87,null,null,null,null,null,null,null,26,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,89.7,2.32,5.87,Hyun Jin Ryu,663624,547943,null,foul,,,,,12,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,1.2,0.8,1.16,2.61,null,null,578428,2,4,Top,null,null,,,643376,,null,-5.532087342,-130.5607972,-3.805036275,15.44556562,27.11785164,-22.30858516,3.49,1.6,18,73.6,-7,89.9,1897,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.12,null,null,null,null,null,null,null,26,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,89.1,2.48,5.74,Hyun Jin Ryu,600474,547943,field_out,hit_into_play,,,,,1,Pedro Severino flies out to center fielder Randal Grichuk.  ,R,R,L,TOR,BAL,X,8,fly_ball,0,0,2020,1.1,0.6,-0.43,3.13,null,null,578428,1,4,Top,134.78,51.71,,,643376,,null,-9.569058782,-129.4615914,-1.71728321,14.77613953,24.24813984,-25.11901091,3.32,1.54,352,94.2,32,89.6,1921,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.05,0.157,0.259,0,1,0,0,3,25,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,84.5,2.6,5.88,Hyun Jin Ryu,600524,547943,field_out,hit_into_play,,,,,5,Renato Nunez flies out to left fielder Lourdes Gurriel Jr. ,R,R,L,TOR,BAL,X,7,fly_ball,2,0,2020,-0.2,0.5,0.09,2.76,null,null,578428,0,4,Top,94.73,84.16,,,643376,,null,-5.505357429,-123.0960075,-2.017408844,-0.800507174,22.96723885,-26.60922108,3.43,1.64,296,80.1,31,85,2000,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.07,0.1,0.106,0,1,0,0,3,24,3,Cutter,0,0,0,0,0,0,0,0,Infield shift,Strategic
CH,2020-08-28,80.2,2.6,5.66,Hyun Jin Ryu,600524,547943,null,ball,,,,,13,null,R,R,L,TOR,BAL,B,null,null,1,0,2020,1.2,0.4,-0.57,1.53,null,null,578428,0,4,Top,null,null,,,643376,,null,-9.393412006,-116.4724028,-3.177461818,13.02001069,21.62270482,-28.19872908,3.55,1.81,null,null,null,80.5,1349,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.91,null,null,null,null,null,null,null,24,2,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic
CH,2020-08-28,79.5,2.68,5.73,Hyun Jin Ryu,600524,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,1.1,0.3,1.42,3,null,null,578428,0,4,Top,null,null,,,643376,,null,-4.837071984,-115.7417336,0.255901171,10.82479271,21.5444635,-29.98233458,3.61,1.81,null,null,null,79.6,1304,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.18,null,null,null,null,null,null,null,24,1,Changeup,0,0,0,0,0,0,0,0,Infield shift,Strategic
FF,2020-08-28,89.4,2.22,5.87,Hyun Jin Ryu,578428,547943,single,hit_into_play_no_out,,,,,5,Jose Iglesias singles on a sharp ground ball to left fielder Lourdes Gurriel Jr. ,R,R,L,TOR,BAL,X,7,ground_ball,1,1,2020,0.8,1.1,-0.21,2.24,null,null,null,0,4,Top,87.89,148.66,,,643376,,null,-7.620063753,-129.8796961,-5.170437856,10.37388621,28.00500512,-19.1290999,3.06,1.41,70,104.6,2,89.3,2011,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.12,0.521,0.469,0.9,1,1,0,4,23,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,84.2,2.29,6.03,Hyun Jin Ryu,578428,547943,null,ball,,,,,11,null,R,R,L,TOR,BAL,B,null,null,0,1,2020,-0.4,0.8,-0.15,4.12,null,null,null,0,4,Top,null,null,,,643376,,null,-4.824396385,-122.5040177,0.354860503,-3.241739049,24.41952174,-24.34561671,3.23,1.54,null,null,null,84.1,1951,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.28,null,null,null,null,null,null,null,23,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,87.3,2.47,5.78,Hyun Jin Ryu,578428,547943,null,called_strike,,,,,3,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,1.4,0.6,0.41,2.74,null,null,null,0,4,Top,null,null,,,643376,,null,-7.755749491,-126.8775583,-2.441973864,16.27111041,26.11315077,-25.06386753,3.19,1.56,null,null,null,87.4,1874,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.06,null,null,null,null,null,null,null,23,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
CU,2020-08-28,74,2.17,6.03,Hyun Jin Ryu,623993,547943,field_out,hit_into_play,,,,,13,Anthony Santander lines out to pitcher Hyun Jin Ryu.  ,R,R,L,TOR,BAL,X,1,line_drive,1,2,2020,-1.1,-1.2,-0.52,1.01,null,null,593643,2,3,Top,124.11,185.66,,,643376,,null,-3.568094041,-107.7147301,-0.844456943,-7.918875064,20.61968389,-41.34160535,3.31,1.62,106,71.6,11,74,2601,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.02,0.286,0.257,0,1,0,0,2,17,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,80.5,2.69,5.63,Hyun Jin Ryu,623993,547943,null,blocked_ball,,,,,14,null,R,R,L,TOR,BAL,B,null,null,0,2,2020,1.2,0.4,1.24,0.47,null,null,593643,2,3,Top,null,null,,,643376,,null,-5.59388252,-117.0688792,-5.440109092,12.44270802,23.59868535,-28.00855655,3.47,1.82,null,null,null,80.5,1430,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54,null,null,null,null,null,null,null,17,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,90.1,2.41,5.9,Hyun Jin Ryu,623993,547943,null,foul,,,,,11,null,R,R,L,TOR,BAL,S,null,null,0,1,2020,0.7,1.3,-1.22,3.09,null,null,593643,2,3,Top,null,null,,,643376,,null,-10.50657478,-130.742203,-3.653238328,10.28387064,29.40404775,-17.12568657,3.31,1.62,199,76,65,89.9,2056,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54,null,null,null,null,null,null,null,17,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,85.1,2.52,5.93,Hyun Jin Ryu,623993,547943,null,called_strike,,,,,8,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,-0.4,0.5,0.07,2.1,null,null,593643,2,3,Top,null,null,,,643376,,null,-4.961203688,-123.9200937,-3.66022274,-3.096558469,23.77531039,-26.8100208,3.43,1.75,null,null,null,85.4,2120,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.12,null,null,null,null,null,null,null,17,1,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,91.3,2.4,5.77,Hyun Jin Ryu,593643,547943,single,hit_into_play_no_out,,,,,12,Hanser Alberto singles on a line drive to center fielder Randal Grichuk.  ,R,R,L,TOR,BAL,X,8,line_drive,1,2,2020,0.7,1,0.3,4.42,null,null,null,2,3,Top,144.47,86.05,,,643376,,null,-6.874068653,-132.892272,0.34758408,10.24475455,28.42389093,-20.6772138,3.37,1.57,233,89.5,13,91.3,1944,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.24,0.879,0.791,0.9,1,1,0,4,16,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,86.8,2.31,5.91,Hyun Jin Ryu,593643,547943,null,foul,,,,,11,null,R,R,L,TOR,BAL,S,null,null,1,1,2020,-0.2,0.4,-0.3,3.76,null,null,null,2,3,Top,null,null,,,643376,,null,-5.872814238,-126.3620824,0.200743069,-0.877646596,22.50601518,-28.31226801,3.37,1.57,183,73.2,20,87.3,2103,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.21,null,null,null,null,null,null,null,16,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,80.4,2.55,5.66,Hyun Jin Ryu,593643,547943,null,foul_tip,,,,,8,null,R,R,L,TOR,BAL,S,null,null,1,0,2020,1.1,0.3,-0.22,2.01,null,null,null,2,3,Top,null,null,,,643376,,null,-8.267535816,-116.8765186,-2.1019252,11.56003018,19.43615548,-29.02084404,3.37,1.57,null,null,null,81.1,1416,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.92,null,null,null,null,null,null,null,16,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,80,2.59,5.78,Hyun Jin Ryu,593643,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,0.9,0.3,1.82,3.19,null,null,null,2,3,Top,null,null,,,643376,,null,-3.413557542,-116.6140611,0.441091108,8.998575901,20.03982066,-30.06078466,3.65,1.7,null,null,null,80.2,1303,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.34,null,null,null,null,null,null,null,16,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,91.5,2.34,5.72,Hyun Jin Ryu,656775,547943,strikeout,foul_tip,,,,,1,Cedric Mullins strikes out on a foul tip.  ,R,R,L,TOR,BAL,S,2,null,1,2,2020,0.7,1.1,-0.48,2.74,null,null,null,1,3,Top,null,null,,,643376,,null,-8.766918041,-133.0815105,-4.023312325,10.56009791,26.59220506,-18.69094876,3.25,1.53,null,null,null,92.3,2022,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.85,null,null,0,1,0,0,null,15,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic
CU,2020-08-28,72.6,2.23,6.03,Hyun Jin Ryu,656775,547943,null,foul,,,,,7,null,R,R,L,TOR,BAL,S,null,null,1,1,2020,-1.1,-1.2,-0.65,1.77,null,null,null,1,3,Top,null,null,,,643376,,null,-3.954643792,-105.588383,1.021489979,-7.098759083,19.77899669,-41.53974465,3.25,1.53,124,88.8,9,72.3,2563,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.2,null,null,null,null,null,null,null,15,3,Curveball,0,0,0,0,0,0,0,0,Standard,Strategic
FC,2020-08-28,84.8,2.52,5.83,Hyun Jin Ryu,656775,547943,null,called_strike,,,,,8,null,R,R,L,TOR,BAL,S,null,null,1,0,2020,-0.2,0.6,0.19,2.07,null,null,null,1,3,Top,null,null,,,643376,,null,-5.019357503,-123.552139,-3.810682412,-1.454342163,21.95722838,-25.22962924,3.37,1.65,null,null,null,85.5,2067,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.09,null,null,null,null,null,null,null,15,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,89.8,2.47,5.72,Hyun Jin Ryu,656775,547943,null,ball,,,,,13,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,1.5,0.7,-0.27,1.13,null,null,null,1,3,Top,null,null,,,643376,,null,-10.05055964,-130.2872914,-6.851065941,19.51889993,27.95256037,-22.76343503,3.35,1.72,null,null,null,89.9,1986,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.96,null,null,null,null,null,null,null,15,1,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard
FC,2020-08-28,85.7,2.41,5.9,Hyun Jin Ryu,623205,547943,strikeout,swinging_strike,,,,,9,Andrew Velazquez strikes out swinging.  ,R,R,L,TOR,BAL,S,2,null,2,2,2020,-0.1,0.6,0.42,1.85,null,null,null,0,3,Top,null,null,,,643376,,null,-4.419030986,-124.8830295,-4.67142598,-0.745932721,22.02439723,-24.8469826,3.06,1.44,null,null,null,86.5,2009,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.08,null,null,0,1,0,0,null,14,6,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,91.6,2.36,5.83,Hyun Jin Ryu,623205,547943,null,foul,,,,,2,null,R,R,L,TOR,BAL,S,null,null,2,2,2020,1,1.1,0.04,2.74,null,null,null,0,3,Top,null,null,,,643376,,null,-7.944279445,-133.1169376,-4.28736111,13.17591607,28.586176,-18.41078859,3.06,1.44,201,71.6,46,91.7,2068,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.1,null,null,null,null,null,null,null,14,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,89.8,2.33,5.86,Hyun Jin Ryu,623205,547943,null,foul_bunt,,,,,1,null,R,R,L,TOR,BAL,S,null,null,2,1,2020,1,1.1,-0.74,2.79,null,null,null,0,3,Top,null,null,,,643376,,null,-9.622992281,-130.4677827,-3.886235387,12.92579844,26.83571546,-19.24655421,3.06,1.44,null,null,null,90,2007,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.07,null,null,null,null,null,null,null,14,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,77.4,2.65,5.71,Hyun Jin Ryu,623205,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,1,1,2020,1.1,0.4,1.67,2.58,null,null,null,0,3,Top,null,null,,,643376,,null,-4.148159902,-112.7114131,-0.495695828,10.35318165,21.01993282,-28.6941677,3.12,1.56,null,null,null,77.4,1373,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.2,null,null,null,null,null,null,null,14,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,88.8,2.37,5.87,Hyun Jin Ryu,623205,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,0,1,2020,0.8,1.1,0.48,4.09,null,null,null,0,3,Top,null,null,,,643376,,null,-6.394231563,-129.1600385,-0.658496639,10.65154499,26.96267854,-19.54802665,3.16,1.6,null,null,null,88.9,1944,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.11,null,null,null,null,null,null,null,14,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,88.6,2.4,5.86,Hyun Jin Ryu,623205,547943,null,foul_bunt,,,,,9,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,1.5,0.7,0.59,1.88,null,null,null,0,3,Top,null,null,,,643376,,null,-7.452516502,-128.7011935,-5.08566477,17.85132049,27.30869775,-23.49917313,3.06,1.44,1,null,null,88.3,1936,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.27,null,null,null,null,null,null,null,14,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
CH,2020-08-28,79.6,2.64,5.71,Hyun Jin Ryu,642162,547943,force_out,hit_into_play,,,,,14,"Pat Valaika grounds into a force out, shortstop Joe Panik to second baseman Cavan Biggio.   Ryan Mountcastle out at 2nd.  ",R,R,L,TOR,BAL,X,6,ground_ball,1,2,2020,1.1,0,0.99,2.14,null,null,663624,2,2,Top,108.7,135.85,,,643376,,null,-5.658446906,-115.8214185,-1.109101761,10.71951751,22.91318135,-31.88422858,3.17,1.53,14,87.6,-9,79.7,1406,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.03,0.164,0.148,0,1,0,0,2,10,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,90.3,2.35,5.86,Hyun Jin Ryu,642162,547943,null,foul,,,,,11,null,R,R,L,TOR,BAL,S,null,null,1,2,2020,0.7,1.3,-0.9,3.02,null,null,663624,2,2,Top,null,null,,,643376,,null,-9.569915697,-131.1424189,-3.785794577,10.12134377,28.58183735,-16.97107349,3.17,1.53,null,null,null,90.3,2024,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.02,null,null,null,null,null,null,null,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,90.3,2.35,5.92,Hyun Jin Ryu,642162,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,0,2,2020,0.8,1.2,0.62,4.14,null,null,663624,2,2,Top,null,null,,,643376,,null,-5.934727417,-131.3102603,-1.011787609,10.17477488,31.33865865,-18.06963711,3.37,1.74,null,null,null,90,1996,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.1,null,null,null,null,null,null,null,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,86.3,2.38,5.95,Hyun Jin Ryu,642162,547943,null,foul,,,,,4,null,R,R,L,TOR,BAL,S,null,null,0,1,2020,0.1,0.4,-0.35,2.55,null,null,663624,2,2,Top,null,null,,,643376,,null,-6.599800407,-125.5160295,-2.736050904,1.877192042,24.27983033,-27.35667356,3.17,1.53,159,58.7,49,86.4,2033,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.22,null,null,null,null,null,null,null,10,2,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,89.1,2.36,5.91,Hyun Jin Ryu,642162,547943,null,called_strike,,,,,5,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,1,1,-0.24,2.64,null,null,663624,2,2,Top,null,null,,,643376,,null,-8.462710257,-129.455276,-4.144307939,12.82239139,28.83969598,-19.80866519,3.28,1.63,null,null,null,88.9,2063,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.09,null,null,null,null,null,null,null,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2020-08-28,73,2.15,6.1,Hyun Jin Ryu,663624,547943,single,hit_into_play_no_out,,,,,6,Ryan Mountcastle singles on a line drive to right fielder Teoscar Hernandez.  ,R,R,L,TOR,BAL,X,9,line_drive,1,2,2020,-1,-1.1,0.54,2.65,null,null,null,2,2,Top,163.97,110.29,,,643376,,null,-1.48753694,-106.176412,2.402005756,-7.401202332,19.23054705,-41.30857424,3.49,1.6,175,97.9,7,72.7,2624,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.26,0.55,0.495,0.9,1,1,0,4,9,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,84.3,2.46,5.91,Hyun Jin Ryu,663624,547943,null,ball,,,,,14,null,R,R,L,TOR,BAL,B,null,null,0,2,2020,-0.3,0.3,1.46,2.37,null,null,null,2,2,Top,null,null,,,643376,,null,-1.677173824,-122.7952219,-2.599698803,-3.048736368,23.66255344,-28.3378069,3.69,1.87,null,null,null,84.6,2019,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.11,null,null,null,null,null,null,null,9,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2020-08-28,90.3,2.33,5.84,Hyun Jin Ryu,663624,547943,null,swinging_strike,,,,,12,null,R,R,L,TOR,BAL,S,null,null,0,1,2020,0.6,1.3,0,3.85,null,null,null,2,2,Top,null,null,,,643376,,null,-7.106144291,-131.2450706,-1.808060436,8.707966532,29.58154407,-16.58049058,3.49,1.6,null,null,null,90,2084,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.17,null,null,null,null,null,null,null,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SI,2020-08-28,89.6,2.42,5.75,Hyun Jin Ryu,663624,547943,null,foul,,,,,6,null,R,R,L,TOR,BAL,S,null,null,0,0,2020,1.3,0.8,0.63,2.24,null,null,null,2,2,Top,null,null,,,643376,,null,-7.08755906,-130.2019674,-4.237587318,15.87485349,27.89970141,-22.88242213,3.49,1.6,242,79.2,49,89.4,1981,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.21,null,null,null,null,null,null,null,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard
FC,2020-08-28,85.9,2.45,5.84,Hyun Jin Ryu,600474,547943,strikeout,called_strike,,,,,9,Pedro Severino called out on strikes.  ,R,R,L,TOR,BAL,S,2,null,3,2,2020,-0.4,0.3,0.46,1.96,null,null,null,1,2,Top,null,null,,,643376,,null,-3.833427708,-125.1802607,-3.509870383,-3.887818976,23.9278344,-29.05386446,3.47,1.72,null,null,null,86.4,2086,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.1,null,null,0,1,0,0,null,8,6,Cutter,0,0,0,0,0,0,0,0,Standard,Strategic
FF,2020-08-28,91.3,2.33,5.86,Hyun Jin Ryu,600474,547943,null,called_strike,,,,,13,null,R,R,L,TOR,BAL,S,null,null,3,1,2020,0.9,1.2,-0.84,2.48,null,null,null,1,2,Top,null,null,,,643376,,null,-9.831002374,-132.6015436,-5.202640144,12.19416819,28.99493525,-17.05400793,3.4,1.75,null,null,null,91.4,2143,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.02,null,null,null,null,null,null,null,8,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic
CH,2020-08-28,79.8,2.63,5.75,Hyun Jin Ryu,600474,547943,null,called_strike,,,,,5,null,R,R,L,TOR,BAL,S,null,null,3,0,2020,1,0.9,0.17,2.33,null,null,null,1,2,Top,null,null,,,643376,,null,-7.351077903,-115.9532715,-2.46757651,10.73431954,22.72652631,-23.63417341,3.49,1.66,null,null,null,79.7,1641,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.12,null,null,null,null,null,null,null,8,4,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
CH,2020-08-28,80.7,2.47,5.79,Hyun Jin Ryu,600474,547943,null,ball,,,,,13,null,R,R,L,TOR,BAL,B,null,null,2,0,2020,1,0.9,-0.91,1.22,null,null,null,1,2,Top,null,null,,,643376,,null,-9.467842538,-117.1160889,-5.101138306,11.16025077,23.0079277,-23.42493729,3.45,1.68,null,null,null,80.7,1692,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54,null,null,null,null,null,null,null,8,3,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
CH,2020-08-28,80.5,2.51,5.8,Hyun Jin Ryu,600474,547943,null,ball,,,,,14,null,R,R,L,TOR,BAL,B,null,null,1,0,2020,1.2,0.6,1.68,1.92,null,null,null,1,2,Top,null,null,,,643376,,null,-4.193410525,-117.087391,-2.962717968,12.1397789,24.99469729,-26.49788372,3.44,1.62,null,null,null,80.3,1660,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.05,null,null,null,null,null,null,null,8,2,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic
SI,2020-08-28,89.7,2.5,5.87,Hyun Jin Ryu,600474,547943,null,ball,,,,,14,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,1.4,0.9,1.14,1.52,null,null,null,1,2,Top,null,null,,,643376,,null,-6.451979479,-130.3335181,-6.625301941,17.83130123,28.19705829,-20.87298491,3.53,1.79,null,null,null,89.9,1924,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,53.96,null,null,null,null,null,null,null,8,1,Sinker,0,0,0,0,0,0,0,0,Standard,Strategic
CU,2020-08-28,72.4,2.11,6.17,Hyun Jin Ryu,600524,547943,strikeout,swinging_strike_blocked,,,,,13,"Renato Nunez strikes out swinging, catcher Danny Jansen to first baseman Vladimir Guerrero Jr. ",R,R,L,TOR,BAL,S,2,null,1,2,2020,-1,-1.4,-0.48,0.93,null,null,null,0,2,Top,null,null,,,643376,,null,-3.408861741,-105.2480567,-0.370410123,-6.788471448,22.94633289,-42.77380216,3.43,1.64,null,null,null,71.6,2541,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.12,null,null,0,1,0,0,null,7,4,Curveball,0,0,0,0,0,0,0,0,Infield shift,Strategic
FF,2020-08-28,88.8,2.3,6.02,Hyun Jin Ryu,600524,547943,null,foul,,,,,11,null,R,R,L,TOR,BAL,S,null,null,1,1,2020,0.7,1.3,-0.88,3.14,null,null,null,0,2,Top,null,null,,,643376,,null,-9.327355498,-128.9629837,-3.659749367,10.22417929,28.78071796,-17.06423597,3.43,1.64,122,73.9,80,88.5,2059,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.13,null,null,null,null,null,null,null,7,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic
FC,2020-08-28,84.6,2.12,6.13,Hyun Jin Ryu,600524,547943,null,foul,,,,,1,null,R,R,L,TOR,BAL,S,null,null,1,0,2020,-0.2,0.7,-0.47,3.06,null,null,null,0,2,Top,null,null,,,643376,,null,-5.534845363,-123.2778913,-2.229493408,-1.546332844,22.27164159,-25.02304415,3.43,1.64,121,73.7,10,84.8,1920,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.35,null,null,null,null,null,null,null,7,2,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
SI,2020-08-28,87.2,2.49,5.99,Hyun Jin Ryu,600524,547943,null,ball,,,,,12,null,R,R,L,TOR,BAL,B,null,null,0,0,2020,1.4,0.7,1.17,3.23,null,null,null,0,2,Top,null,null,,,643376,,null,-6.041808598,-126.7978504,-1.930620292,16.39073851,26.24991124,-24.26563975,3.62,1.8,null,null,null,86.9,1826,,630871,547943,643376,665489,624415,543768,605412,666971,545341,606192,54.34,null,null,null,null,null,null,null,7,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard
